extra_straight_um,wl_min_um,wl_max_um,n_freq,artifact_path,validation_passed
0.18399999999999928,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight0.18399999999999928,True
0.6839999999999993,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight0.6839999999999993,True
1.1839999999999993,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight1.1839999999999993,True
1.6839999999999993,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight1.6839999999999993,True
2.6839999999999993,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight2.6839999999999993,True
3.6839999999999993,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight3.6839999999999993,True
4.683999999999999,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight4.683999999999999,True
5.683999999999999,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight5.683999999999999,True
6.683999999999999,1.3,1.4,21,../data/sparams/mzi_arm/sweep_r2p5_dense/mzi_arm_extra_straight6.683999999999999,True
