extra_straight_um,wl_min_um,wl_max_um,n_freq,artifact_path,validation_passed
0.36400000000000077,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight0.36400000000000077,True
0.8640000000000008,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight0.8640000000000008,True
2.1140000000000008,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight2.1140000000000008,True
3.3640000000000008,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight3.3640000000000008,True
5.864000000000001,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight5.864000000000001,True
8.364,1.3,1.4,21,../data/sparams/mzi_arm/sweep/mzi_arm_extra_straight8.364,True
